finding_id,issue_title,unit,program,year,cause_category,cause_detail,issue_detail,recommendation,outcomes_impact
FL-1859,ข้อตรวจพบที่ 2: พื้นที่ป่าชายเลนบางส่วนยังไม่ได้รับการคุ้มครอง ป้องกันไม่ให้มีการบุกรุกเปลี่ยนแปลงสภาพหรือเข้าใช้ประโยชน์ได้อย่างมีประสิทธิผล,กรมทรัพยากรทางทะเลและชายฝั่ง,การบริหารจัดการทรัพยากรป่าชายเลน,2567,การเงิน/พัสดุ,สาเหตุ: 1. การลาดตระเวนเพื่อป้องกันรักษามีข้อจำกัดด้านพื้นที่และขาดข้อมูลการถือครองเอกสารสิทธิ์ที่ชัดเจน 2. การประสานงานส่งต่อข้อมูลระหว่างหน่วยงานที่รับผิดชอบการทวงคืนผืนป่ากับหน่วยงานฟื้นฟูยังไม่ครอบคลุมและเป็นปัจจุบัน 3. ทช. ไม่มีแผนปฏิบัติงานหรือแนวทางที่ชัดเจนในการกำกับดูแลชุมชนที่ได้รับอนุญาตในพื้นที่ คทช. 4. ทช. ยังไม่สามารถกำกับดูแลให้จังหวัดจัดทำหลักเขตหรือเครื่องหมายแสดงแนวเขตพื้นที่ คทช. ได้อย่างชัดเจน เนื่องจากไม่มีงบประมาณ,"รายละเอียด: พบการบุกรุกหรือใช้ประโยชน์ในพื้นที่ป่าชายเลนที่ควรได้รับการคุ้มครองในหลายกรณี: - แปลงปลูกทดแทน: พบการใช้ประโยชน์เป็นที่อยู่อาศัย, บ่อพักน้ำ, ปศุสัตว์ ฯลฯ ประมาณ 25.23 ไร่ ใน 11 แปลง - พื้นที่เตรียมประกาศเขตอนุรักษ์: พบการใช้ประโยชน์เป็นที่อยู่อาศัย, บ่อเลี้ยงสัตว์น้ำ ฯลฯ ประมาณ 157.94 ไร่ ใน 13 แห่ง - พื้นที่ดำเนินคดี (ทวงคืน): พบการเข้าใช้ประโยชน์ใน 3 แปลง ที่คดีสิ้นสุดแล้ว และอีก 1 แปลง ยังไม่ได้ทำลายพืชผลอาสิน (ยางพารา) - พื้นที่ คทช.: พบการขยายพื้นที่อยู่อาศัยและทำกินเกินขอบเขตที่ได้รับอนุญาตประมาณ 5.65 ไร่ ใน 9 แห่ง",ข้อเสนอแนะ: 1. ตรวจสอบข้อเท็จจริงในพื้นที่ที่ สตง. ตรวจพบ และดำเนินการตามกฎหมายเพื่อเร่งนำพื้นที่มาฟื้นฟู 2. สนับสนุนการลาดตระเวนโดยนำเทคโนโลยีภูมิสารสนเทศมาใช้ และเร่งสำรวจข้อมูลการใช้ประโยชน์และการถือครองที่ดิน 3. กำหนดแนวทางการประสานงานเพื่อส่งต่อข้อมูลพื้นที่ดำเนินคดีให้หน่วยงานฟื้นฟูนำไปดำเนินการได้อย่างครบถ้วน 4. จัดทำแผนปฏิบัติงานและแนวทางกำกับดูแลพื้นที่ คทช. ให้ชัดเจน และหารือกับจังหวัดเพื่อหาแนวทางจัดทำหลักเขตแสดงแนวพื้นที่ที่ได้รับอนุญาต,ผลกระทบ: ทรัพยากรป่าชายเลนคงสภาพถูกทำลายเพิ่มขึ้น สภาพพื้นที่เสื่อมโทรม เกิดการพังทลายของดิน และรัฐต้องใช้งบประมาณและเวลาจำนวนมากในการฟื้นฟู
FL-1860,ข้อตรวจพบที่ 3: พื้นที่กำหนดและเตรียมประกาศเขตพื้นที่ป่าชายเลนอนุรักษ์บางแห่ง ทับซ้อนกับพื้นที่มีการแสดงกรรมสิทธิ์หรือสิทธิครอบครองที่ดินของเอกชน และที่ดินของรัฐประเภทอื่น,กรมทรัพยากรทางทะเลและชายฝั่ง,การบริหารจัดการทรัพยากรป่าชายเลน,2567,ข้อมูล/บันทึก/เอกสาร,สาเหตุ: การตรวจสอบข้อมูลการถือครองกรรมสิทธิ์ที่ดินไม่ได้กำหนดให้มีการประสานกับกรมที่ดินและหน่วยงานรัฐอื่นเพื่อให้ตรวจสอบแนวเขตทับซ้อนอย่างชัดเจน แต่ใช้ข้อมูลจากการลงพื้นที่สำรวจภาคสนามซึ่งมีข้อจำกัด,"รายละเอียด: จากการสุ่มตรวจสอบ 23 แห่ง พบว่า 6 แห่ง (เนื้อที่ 155.66 ไร่) ทับซ้อนกับที่ดินเอกชน (โฉนด, นส.3ก) และ 2 แห่ง (เนื้อที่ 11.69 ไร่) ทับซ้อนกับที่ดินของรัฐประเภทอื่น (ที่สาธารณประโยชน์, เขตปฏิรูปที่ดิน) ซึ่งไม่เป็นไปตามมาตรา 18 แห่ง พ.ร.บ.ส่งเสริมการบริหารจัดการทรัพยากรทางทะเลและชายฝั่ง พ.ศ. 2558",ข้อเสนอแนะ: กำหนดแนวทางให้หน่วยงานที่รับผิดชอบประสานกับกรมที่ดินและหน่วยงานของรัฐอื่นๆ เพื่อตรวจสอบข้อมูลการถือครองเอกสารสิทธิ์และแนวเขตที่ดินของรัฐประเภทอื่นในพื้นที่ ก่อนเสนอให้คณะกรรมการฯ พิจารณาเห็นชอบ,ผลกระทบ: ประชาชนและภาคส่วนต่างๆ ไม่ได้รับประโยชน์จากการกำหนดให้พื้นที่ดังกล่าวเป็นเขตป่าชายเลนอนุรักษ์ และไม่สามารถคุ้มครอง สงวน อนุรักษ์ และฟื้นฟูพื้นที่ให้คงสภาพธรรมชาติได้ตามวัตถุประสงค์
FL-1861,ข้อตรวจพบที่ 1: ผลการดำเนินโครงการไม่เป็นไปตามเป้าหมาย,สำนักงานปลัดกระทรวงเกษตรและสหกรณ์,โครงการ 1 ตำบล 1 กลุ่มเกษตรทฤษฎีใหม่,2566,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. กำหนดเป้าหมายโดยขาดการสำรวจข้อมูลสภาพพื้นที่และความต้องการของเกษตรกร 2. การคัดเลือกพื้นที่เน้นความเหมาะสมในการขุดสระ โดยขาดการพิจารณาความเหมาะสมด้านอื่น ๆ 3. ขาดหลักเกณฑ์ในการคัดเลือกเกษตรกรที่มีความตั้งใจจริง 4. การพิจารณาความเหมาะสมของพื้นที่สร้างสระเก็บกักน้ำยังไม่แน่ชัดเพียงพอ ทำให้เกิดความคลาดเคลื่อน 5. การดำเนินโครงการล่าช้ากว่าแผน โดยเฉพาะการรับสมัครและการขุดสระ,"รายละเอียด: ณ วันที่ 31 ธันวาคม 2564 ผลการดำเนินโครงการต่ำกว่าเป้าหมายทุกรายการ เช่น พื้นที่เกษตรทฤษฎีใหม่เพิ่มขึ้น 96,587 ไร่ (76.89% ของเป้าหมาย) และมีเกษตรกรได้รับการพัฒนา 27,259 ราย (85.18% ของเป้าหมาย) นอกจากนี้ยังมีเกษตรกรบางส่วนที่ไม่ได้รับการพัฒนาตามแนวทาง เช่น ไม่ได้รับการขุดสระเก็บกักน้ำ 142 ราย และไม่ได้รับการสนับสนุนปัจจัยการผลิต",ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้หน่วยงานร่วมดำเนินงานสำรวจความต้องการของเกษตรกรที่ไม่ได้รับการสนับสนุน และกำหนดแนวทางช่วยเหลือ 2. ให้สำนักงานเกษตรและสหกรณ์จังหวัดติดตาม รวบรวมข้อมูล และประเมินศักยภาพเกษตรกรเพื่อกำหนดแนวทางการสนับสนุนที่เหมาะสม 3. หากมีโครงการลักษณะเดียวกันในอนาคต ควรให้ความสำคัญกับการคัดเลือกเกษตรกรและพื้นที่เป้าหมายให้มากขึ้น,ผลกระทบ: 1. ภาครัฐเสียโอกาสในการใช้จ่ายเงินกู้คงเหลือเพื่อฟื้นฟูเศรษฐกิจและสังคม 2. เกษตรกรที่ไม่ได้รับการพัฒนาพื้นที่อาจประสบปัญหาขาดแคลนน้ำ และเสียโอกาสในการนำปัจจัยการผลิตไปใช้ประโยชน์
FL-1862,ข้อตรวจพบที่ 2: ผลการดำเนินโครงการบางส่วนมีความเสี่ยงที่จะไม่เป็นไปตามที่โครงการมุ่งหวัง,สำนักงานปลัดกระทรวงเกษตรและสหกรณ์,โครงการ 1 ตำบล 1 กลุ่มเกษตรทฤษฎีใหม่,2566,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. กำหนดเป้าหมายโดยขาดการสำรวจข้อมูลสภาพพื้นที่และความต้องการของเกษตรกร 2. การคัดเลือกพื้นที่เน้นความเหมาะสมในการขุดสระ โดยขาดการพิจารณาความเหมาะสมด้านอื่น ๆ 3. ขาดหลักเกณฑ์ในการคัดเลือกเกษตรกรที่มีความตั้งใจจริง 4. การพิจารณาความเหมาะสมของพื้นที่สร้างสระเก็บกักน้ำยังไม่แน่ชัดเพียงพอ ทำให้เกิดความคลาดเคลื่อน 5. การดำเนินโครงการล่าช้ากว่าแผน โดยเฉพาะการรับสมัครและการขุดสระ,รายละเอียด: จากการสังเกตการณ์ 158 แปลง พบว่า 111 แห่ง (70.25%) ยังไม่ได้ดำเนินกิจกรรมครบ 4 ส่วนตามหลักเกษตรทฤษฎีใหม่ บางแปลงมีสภาพไม่ต่างจากเดิม เป็นพื้นที่ว่างเปล่า หรือสระไม่สามารถเก็บกักน้ำได้,ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้หน่วยงานร่วมดำเนินงานสำรวจความต้องการของเกษตรกรที่ไม่ได้รับการสนับสนุน และกำหนดแนวทางช่วยเหลือ 2. ให้สำนักงานเกษตรและสหกรณ์จังหวัดติดตาม รวบรวมข้อมูล และประเมินศักยภาพเกษตรกรเพื่อกำหนดแนวทางการสนับสนุนที่เหมาะสม 3. หากมีโครงการลักษณะเดียวกันในอนาคต ควรให้ความสำคัญกับการคัดเลือกเกษตรกรและพื้นที่เป้าหมายให้มากขึ้น,"ผลกระทบ: 1. งบประมาณที่ใช้ในการดำเนินโครงการมีแนวโน้มที่จะไม่เกิดประโยชน์อย่างคุ้มค่า 2. งบประมาณที่ใช้ขุดสระเก็บกักน้ำอาจสูญเปล่า จำนวน 501,019.57 บาท จากสระที่ไม่สามารถเก็บน้ำได้ 9 แห่ง"
FL-1863,ข้อตรวจพบที่ 1: ผลการดำเนินโครงการบางส่วนไม่เป็นไปตามหลักเกณฑ์และเงื่อนไขที่กำหนด,สำนักงานประกันสังคม,โครงการมาตรการชดเชยรายได้แก่ลูกจ้างของสถานประกอบการที่ได้รับผลกระทบจากการแพร่ระบาดของไวรัสโคโรนา (COVID-19) ซึ่งยังไม่ได้รับการช่วยเหลือเยียวยา,2565,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. การตรวจสอบคุณสมบัติขาดความละเอียด รอบคอบ และรัดกุม 2. ระบบรับแจ้งข้อมูล E-form ไม่เพียงพอในการตรวจสอบความถูกต้อง 3. การบันทึกข้อมูลในระบบ Sapiens ไม่ถูกต้องหรือไม่ครบถ้วน 4. ไม่มีกระบวนการสอบทานความถูกต้องของข้อมูลทั้งก่อนและหลังการโอนเงิน 5. ระบบการโอนเงินไม่มีกระบวนการตรวจสอบความถูกต้องของชื่อบัญชีกับชื่อผู้มีสิทธิ 6. การติดตามข้อมูลเลขที่บัญชีที่มีปัญหายังไม่ครบถ้วน,"รายละเอียด: มีผู้ได้รับเงินเยียวยาไม่เป็นไปตามเกณฑ์ 289 ราย เป็นเงิน 4,425,000.00 บาท แบ่งเป็นผู้มีคุณสมบัติไม่ตรงตามเงื่อนไข 249 ราย (เช่น ไม่มีสัญชาติไทย, ได้รับเงินจากมาตรการอื่น) และผู้ได้รับเงินมากกว่า 15,000 บาท จำนวน 40 ราย","ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้ตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่เป็นไปตามเกณฑ์ และดำเนินการตามกฎหมาย 2. ศึกษาและพัฒนาระบบสารสนเทศที่ใช้ในการจ่ายประโยชน์ทดแทนให้มีประสิทธิภาพมากขึ้น 3. หากมีโครงการลักษณะเดียวกันในอนาคต ควรปรับปรุงกระบวนการต่างๆ เช่น กำชับการตรวจสอบคุณสมบัติ, ปรับปรุงระบบรับแจ้งข้อมูล, กำหนดกระบวนการสอบทาน, ปรับปรุงวิธีการโอนเงิน และกำหนดแนวทางประชาสัมพันธ์ให้ชัดเจน","ผลกระทบ: มีการจ่ายเงินไปโดยไม่สมควร จำนวน 4,425,000.00 บาท และภาครัฐเสียโอกาสในการนำเงินไปใช้ในโครงการอื่น"
FL-1864,ข้อตรวจพบที่ 2: ผู้ประกันตนที่มีสิทธิได้รับเงินเยียวยาตามโครงการบางส่วนไม่ได้รับเงินเยียวยา,สำนักงานประกันสังคม,โครงการมาตรการชดเชยรายได้แก่ลูกจ้างของสถานประกอบการที่ได้รับผลกระทบจากการแพร่ระบาดของไวรัสโคโรนา (COVID-19) ซึ่งยังไม่ได้รับการช่วยเหลือเยียวยา,2565,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. การตรวจสอบคุณสมบัติขาดความละเอียด รอบคอบ และรัดกุม 2. ระบบรับแจ้งข้อมูล E-form ไม่เพียงพอในการตรวจสอบความถูกต้อง 3. การบันทึกข้อมูลในระบบ Sapiens ไม่ถูกต้องหรือไม่ครบถ้วน 4. ไม่มีกระบวนการสอบทานความถูกต้องของข้อมูลทั้งก่อนและหลังการโอนเงิน 5. ระบบการโอนเงินไม่มีกระบวนการตรวจสอบความถูกต้องของชื่อบัญชีกับชื่อผู้มีสิทธิ 6. การติดตามข้อมูลเลขที่บัญชีที่มีปัญหายังไม่ครบถ้วน,"รายละเอียด: มีผู้มีสิทธิไม่ได้รับเงินเยียวยา 1,199 ราย เนื่องจากมีปัญหาเกี่ยวกับบัญชีเงินฝากธนาคาร (1,177 ราย) และ สปส. โอนเงินเข้าบัญชีบุคคลอื่น (22 ราย)","ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้ตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่เป็นไปตามเกณฑ์ และดำเนินการตามกฎหมาย 2. ศึกษาและพัฒนาระบบสารสนเทศที่ใช้ในการจ่ายประโยชน์ทดแทนให้มีประสิทธิภาพมากขึ้น 3. หากมีโครงการลักษณะเดียวกันในอนาคต ควรปรับปรุงกระบวนการต่างๆ เช่น กำชับการตรวจสอบคุณสมบัติ, ปรับปรุงระบบรับแจ้งข้อมูล, กำหนดกระบวนการสอบทาน, ปรับปรุงวิธีการโอนเงิน และกำหนดแนวทางประชาสัมพันธ์ให้ชัดเจน",ผลกระทบ: ผู้ประกันตนไม่ได้รับการบรรเทาความเดือดร้อน และเกิดความไม่เป็นธรรมในการได้รับความช่วยเหลือจากภาครัฐ
FL-1865,ข้อตรวจพบที่ 1: ผลการดำเนินโครงการบางส่วนไม่เป็นไปตามหลักเกณฑ์หรือเงื่อนไขที่กำหนด,สำนักงานปลัดกระทรวงเกษตรและสหกรณ์,โครงการเพื่อช่วยเหลือเกษตรกรที่ได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา 2019,2565,ข้อมูล/บันทึก/เอกสาร,"สาเหตุ (สาเหตุร่วม): 1. ฐานข้อมูลเกษตรกรมีข้อจำกัด, ไม่เป็นปัจจุบัน และวัตถุประสงค์การขึ้นทะเบียนแตกต่างกัน 2. แนวปฏิบัติในการตรวจสอบยืนยันตัวตนไม่ชัดเจน ทำให้การปฏิบัติแตกต่างกัน 3. กระบวนการจ่ายเงินขาดความละเอียดรอบคอบในการตรวจสอบ 4. การกำหนดหลักเกณฑ์เงื่อนไขคุณสมบัติขาดความรัดกุม","รายละเอียด: 1. เกษตรกรที่ได้รับความช่วยเหลือ 12,516 ราย มีคุณสมบัติไม่เป็นไปตามที่กำหนด (เช่น ไม่ได้ประกอบการเกษตร, ขึ้นทะเบียนไม่ตรงตามกำหนด) 2. ผู้มีสิทธิบางส่วนไม่ได้รับเงิน หรือได้รับไม่ครบ/เกินกำหนด 3. ผู้ได้รับเงิน 33 ราย ไม่ใช่บุคคลตามรายชื่อผู้มีสิทธิ","ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. หากมีโครงการลักษณะเดียวกันในอนาคต: ควรกำหนดหลักเกณฑ์ให้รัดกุม, ให้ความสำคัญกับความถูกต้องของข้อมูล และกำหนดช่องทางติดต่อที่หลากหลาย 2. สั่งการให้หน่วยงานที่เกี่ยวข้องตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่ถูกต้อง 3. ควรศึกษาความเป็นไปได้ในการพัฒนาระบบฐานข้อมูลทะเบียนเกษตรกรให้เป็นฐานข้อมูลเดียว","ผลกระทบ: 1. มีการใช้จ่ายเงินกู้ไปโดยไม่สมควรทั้งสิ้น 189.610 ล้านบาท และสูญเสียโอกาสในการนำเงินไปใช้ในกิจกรรมอื่น 2. เกษตรกรผู้มีสิทธิ 241,491 ราย ไม่ได้รับเงินหรือได้รับน้อยกว่าที่ควร ทำให้ยังคงได้รับความเดือดร้อน"
FL-1866,ข้อตรวจพบที่ 2: การดำเนินโครงการยังไม่ทั่วถึงเกษตรกรผู้มีคุณสมบัติได้รับความช่วยเหลือ,สำนักงานปลัดกระทรวงเกษตรและสหกรณ์,โครงการเพื่อช่วยเหลือเกษตรกรที่ได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา 2019,2565,ข้อมูล/บันทึก/เอกสาร,"สาเหตุ (สาเหตุร่วม): 1. ฐานข้อมูลเกษตรกรมีข้อจำกัด, ไม่เป็นปัจจุบัน และวัตถุประสงค์การขึ้นทะเบียนแตกต่างกัน 2. แนวปฏิบัติในการตรวจสอบยืนยันตัวตนไม่ชัดเจน ทำให้การปฏิบัติแตกต่างกัน 3. กระบวนการจ่ายเงินขาดความละเอียดรอบคอบในการตรวจสอบ 4. การกำหนดหลักเกณฑ์เงื่อนไขคุณสมบัติขาดความรัดกุม 5. ช่องทางการรับแจ้งเลขที่บัญชีมีเพียงช่องทางเดียว ทำให้เกษตรกรบางกลุ่มเข้าถึงได้ยาก","รายละเอียด: มีเกษตรกรชาวไร่อ้อยที่ขึ้นทะเบียนกับสำนักงานคณะกรรมการอ้อยและน้ำตาลทราย (สอน.) จำนวน 165,819 ราย ที่ไม่ซ้ำซ้อนและไม่ได้รับสิทธิช่วยเหลือตามโครงการ","ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. หากมีโครงการลักษณะเดียวกันในอนาคต: ควรกำหนดหลักเกณฑ์ให้รัดกุม, ให้ความสำคัญกับความถูกต้องของข้อมูล และกำหนดช่องทางติดต่อที่หลากหลาย 2. สั่งการให้หน่วยงานที่เกี่ยวข้องตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่ถูกต้อง 3. ควรศึกษาความเป็นไปได้ในการพัฒนาระบบฐานข้อมูลทะเบียนเกษตรกรให้เป็นฐานข้อมูลเดียว","ผลกระทบ: เกษตรกรชาวไร่อ้อยอย่างน้อย 75,497 ราย สูญเสียโอกาสในการได้รับเงินช่วยเหลือจากโครงการ และอาจยังคงได้รับความเดือดร้อน"
FL-1867,ข้อตรวจพบที่ 3: เงื่อนไขเกี่ยวกับคุณสมบัติเกษตรกรที่ได้รับสิทธิเข้าร่วมโครงการไม่สอดคล้องกับวัตถุประสงค์ของโครงการ,สำนักงานปลัดกระทรวงเกษตรและสหกรณ์,โครงการเพื่อช่วยเหลือเกษตรกรที่ได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา 2019,2565,ข้อมูล/บันทึก/เอกสาร,"สาเหตุ (สาเหตุร่วม): 1. ฐานข้อมูลเกษตรกรมีข้อจำกัด, ไม่เป็นปัจจุบัน และวัตถุประสงค์การขึ้นทะเบียนแตกต่างกัน 2. แนวปฏิบัติในการตรวจสอบยืนยันตัวตนไม่ชัดเจน ทำให้การปฏิบัติแตกต่างกัน 3. กระบวนการจ่ายเงินขาดความละเอียดรอบคอบในการตรวจสอบ 4. การกำหนดหลักเกณฑ์เงื่อนไขคุณสมบัติขาดความรัดกุม 5. ช่องทางการรับแจ้งเลขที่บัญชีมีเพียงช่องทางเดียว ทำให้เกษตรกรบางกลุ่มเข้าถึงได้ยาก","รายละเอียด: ไม่ได้กำหนดเงื่อนไขจำกัดสิทธิเจ้าหน้าที่รัฐทุกประเภท ส่งผลให้พนักงานรัฐวิสาหกิจ 2 แห่ง จำนวน 2,625 ราย ได้รับเงินช่วยเหลือ 39.375 ล้านบาท","ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. หากมีโครงการลักษณะเดียวกันในอนาคต: ควรกำหนดหลักเกณฑ์ให้รัดกุม, ให้ความสำคัญกับความถูกต้องของข้อมูล และกำหนดช่องทางติดต่อที่หลากหลาย 2. สั่งการให้หน่วยงานที่เกี่ยวข้องตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่ถูกต้อง 3. ควรศึกษาความเป็นไปได้ในการพัฒนาระบบฐานข้อมูลทะเบียนเกษตรกรให้เป็นฐานข้อมูลเดียว",ผลกระทบ: 1. การใช้จ่ายเงินกู้ไม่เป็นไปตามวัตถุประสงค์อย่างน้อย 39.375 ล้านบาท 2. ก่อให้เกิดความไม่เป็นธรรมและความเหลื่อมล้ำทางเศรษฐกิจ
FL-1868,ข้อตรวจพบที่ 1: ผลการดำเนินโครงการบางส่วนไม่เป็นไปตามเงื่อนไขหรือหลักเกณฑ์ที่กำหนด,สำนักงานปลัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,โครงการเพื่อช่วยเหลือ เยียวยา และชดเชย ให้แก่ประชาชน ซึ่งได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 ของกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,2565,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. ฐานข้อมูลกลุ่มเป้าหมายมีข้อมูลไม่ถูกต้อง ไม่ครบถ้วน และไม่เป็นปัจจุบัน 2. ขาดการตรวจสอบความถูกต้องของข้อมูลกับฐานข้อมูลทะเบียนราษฎร 3. การตรวจสอบความซ้ำซ้อนกับมาตรการอื่นดำเนินการเพียงครั้งเดียวและไม่เป็นปัจจุบัน 4. การติดตามรายงานสรุปผลการจ่ายเงินจาก อปท. ไม่ต่อเนื่อง 5. ไม่มีการจัดทำฐานข้อมูลผู้ได้รับเงินช่วยเหลือ ทำให้ไม่มีข้อมูลภาพรวมที่ถูกต้อง,"รายละเอียด: พบผู้ได้รับเงินช่วยเหลือไม่เป็นไปตามเกณฑ์ 33,795 ราย ได้แก่ ผู้มีคุณสมบัติไม่ตรงตามเงื่อนไข (เช่น อายุไม่ครบ 60, เสียชีวิตก่อนกำหนด) , ได้รับเงินช่วยเหลือจากมาตรการอื่นแล้ว 33,662 ราย และได้รับเงินมากกว่า 3,000 บาท จำนวน 124 ราย",ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้ สป.พม. ติดตามเร่งรัดการจัดส่งรายงานสรุปผลการจ่ายเงินและการโอนคืนเงินเหลือจ่ายของ อปท. 2. จัดทำบัญชีรายชื่อหรือฐานข้อมูลผู้ได้รับเงินช่วยเหลือตามโครงการ 3. ตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่เป็นไปตามเงื่อนไข 4. ถอดบทเรียนจากการดำเนินโครงการเพื่อเป็นแนวทางในอนาคต 5. ปรับปรุงข้อมูลในฐานข้อมูลทะเบียนกลางคนพิการให้เป็นปัจจุบัน 6. ประสานหน่วยงานที่เกี่ยวข้องเพื่อปรับปรุงแก้ไขข้อมูลให้ถูกต้อง,"ผลกระทบ: มีการจ่ายเงินไปโดยไม่สมควรอย่างน้อย 101,385,000.00 บาท และภาครัฐเสียโอกาสในการนำเงินไปใช้ประโยชน์ด้านอื่น"
FL-1869,ข้อตรวจพบที่ 2: ผู้มีคุณสมบัติตามเงื่อนไขโครงการบางรายไม่ได้รับเงินช่วยเหลือ,สำนักงานปลัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,โครงการเพื่อช่วยเหลือ เยียวยา และชดเชย ให้แก่ประชาชน ซึ่งได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 ของกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,2565,ข้อมูล/บันทึก/เอกสาร,สาเหตุ (สาเหตุร่วม): 1. ฐานข้อมูลกลุ่มเป้าหมายมีข้อมูลไม่ถูกต้อง ไม่ครบถ้วน และไม่เป็นปัจจุบัน 2. ขาดการตรวจสอบความถูกต้องของข้อมูลกับฐานข้อมูลทะเบียนราษฎร 3. การตรวจสอบความซ้ำซ้อนกับมาตรการอื่นดำเนินการเพียงครั้งเดียวและไม่เป็นปัจจุบัน 4. การติดตามรายงานสรุปผลการจ่ายเงินจาก อปท. ไม่ต่อเนื่อง 5. ไม่มีการจัดทำฐานข้อมูลผู้ได้รับเงินช่วยเหลือ ทำให้ไม่มีข้อมูลภาพรวมที่ถูกต้อง,"รายละเอียด: พบผู้มีคุณสมบัติตามเงื่อนไขแต่ไม่ได้รับเงินช่วยเหลือ 1,251 ราย โดยเป็นผู้มีสิทธิที่ไม่ได้รับเงิน 1,221 ราย (เช่น ไม่มีข้อมูลในระบบ, ถูกระงับการจ่าย) และผู้มีคุณสมบัติแต่ไม่ปรากฏเป็นผู้มีสิทธิ 30 ราย",ข้อเสนอแนะ (ข้อเสนอแนะร่วม): 1. ให้ สป.พม. ติดตามเร่งรัดการจัดส่งรายงานสรุปผลการจ่ายเงินและการโอนคืนเงินเหลือจ่ายของ อปท. 2. จัดทำบัญชีรายชื่อหรือฐานข้อมูลผู้ได้รับเงินช่วยเหลือตามโครงการ 3. ตรวจสอบข้อเท็จจริงกรณีจ่ายเงินไม่เป็นไปตามเงื่อนไข 4. ถอดบทเรียนจากการดำเนินโครงการเพื่อเป็นแนวทางในอนาคต 5. ปรับปรุงข้อมูลในฐานข้อมูลทะเบียนกลางคนพิการให้เป็นปัจจุบัน 6. ประสานหน่วยงานที่เกี่ยวข้องเพื่อปรับปรุงแก้ไขข้อมูลให้ถูกต้อง,ผลกระทบ: ผู้มีคุณสมบัติดังกล่าวไม่ได้รับการบรรเทาความเดือดร้อน และเกิดความไม่เป็นธรรมในการได้รับความช่วยเหลือจากภาครัฐ
