finding_id,issue_title,unit,program,year,cause_detail,issue_detail,recommendation,outcomes_impact
FL-0702,ด้านประสิทธิผล                                                                                      ,สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก,โครงการตามแผนปฏิบัติราชการจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว,2561,เกิดจากการที่ไม่ได้วิเคราะห์ข้อมูลจากสภาพปัญหาหรือข้อเท็จจริง ไม่ได้ศึกษาความจำเป็นและความเหมาะสมในการดำเนินโครงการ การดำเนินโครงการไม่ได้กำหนดหลักเกณฑ์ในการคัดเลือกกลุ่มเป้าหมาย,โครงการพัฒนาศักยภาพท่องเที่ยวและบริการแบบบูรณาการ ของกลุ่มจังหวัดภาคเหนือตอนล่าง พัฒนาสมรรถนะการจัดการแหล่งท่องเที่ยวชุมชน,"

ให้มหาวิทยาลัยนเรศวร สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก 
สำนักงานการท่องเที่ยวและกีฬาจังหวัดเพชรบูรณ์ 
สำนักงานวัฒนธรรมจังหวัดพิษณุโลก สำนักงานวัฒนธรรมจังหวัดตาก 
สำนักงานวัฒนธรรมจังหวัดสุโขทัย สำนักงานวัฒนธรรมจังหวัดเพชรบูรณ์ 
และสำนักงานเกษตร","การดำเนินโครงการตามแผนปฏิบัติราชการประจำปีงบประมาณ พ.ศ. 2560 
ของจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว 
ไม่มีประสิทธิภาพ ประสิทธิผล มีผลกระทบต่อการดำเนินโครงการ 
โดยบางโครงการผลการดำเนินการไม่เป็นไปตามตัวชี้วัดด้านรายได้ 
ไม่สา"
FL-0703,ด้านประสิทธิผล                                                                                      ,สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก,โครงการตามแผนปฏิบัติราชการจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว,2561,เกิดจากการที่ไม่ได้วิเคราะห์ข้อมูลจากสภาพปัญหาหรือข้อเท็จจริง ไม่ได้ศึกษาความจำเป็นและความเหมาะสมในการดำเนินโครงการ การดำเนินโครงการไม่ได้กำหนดหลักเกณฑ์ในการคัดเลือกกลุ่มเป้าหมาย,โครงการพัฒนาศักยภาพท่องเที่ยวและบริการแบบบูรณาการ ของกลุ่มจังหวัดภาคเหนือตอนล่าง พัฒนาสมรรถนะการจัดการแหล่งท่องเที่ยวชุมชน,"ให้มหาวิทยาลัยนเรศวร สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก 
สำนักงานการท่องเที่ยวและกีฬาจังหวัดเพชรบูรณ์ 
สำนักงานวัฒนธรรมจังหวัดพิษณุโลก สำนักงานวัฒนธรรมจังหวัดตาก 
สำนักงานวัฒนธรรมจังหวัดสุโขทัย สำนักงานวัฒนธรรมจังหวัดเพชรบูรณ์ 
และสำนักงานเกษตรจั","การดำเนินโครงการตามแผนปฏิบัติราชการประจำปีงบประมาณ พ.ศ. 2560 
ของจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว 
ไม่มีประสิทธิภาพ ประสิทธิผล มีผลกระทบต่อการดำเนินโครงการ 
โดยบางโครงการผลการดำเนินการไม่เป็นไปตามตัวชี้วัดด้านรายได้ 
ไม่สา"
FL-0704,ด้านประสิทธิผล                                                                                      ,สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก,โครงการตามแผนปฏิบัติราชการจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว,2561,เกิดจากการที่ไม่ได้วิเคราะห์ข้อมูลจากสภาพปัญหาหรือข้อเท็จจริง ไม่ได้ศึกษาความจำเป็นและความเหมาะสมในการดำเนินโครงการ การดำเนินโครงการไม่ได้กำหนดหลักเกณฑ์ในการคัดเลือกกลุ่มเป้าหมาย,โครงการพัฒนาศักยภาพท่องเที่ยวและบริการแบบบูรณาการ ของกลุ่มจังหวัดภาคเหนือตอนล่าง พัฒนาสมรรถนะการจัดการแหล่งท่องเที่ยวชุมชน,"ให้มหาวิทยาลัยนเรศวร สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก 
สำนักงานการท่องเที่ยวและกีฬาจังหวัดเพชรบูรณ์ 
สำนักงานวัฒนธรรมจังหวัดพิษณุโลก สำนักงานวัฒนธรรมจังหวัดตาก 
สำนักงานวัฒนธรรมจังหวัดสุโขทัย สำนักงานวัฒนธรรมจังหวัดเพชรบูรณ์ 
และสำนักงานเกษตรจั","การดำเนินโครงการตามแผนปฏิบัติราชการประจำปีงบประมาณ พ.ศ. 2560 
ของจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว 
ไม่มีประสิทธิภาพ ประสิทธิผล มีผลกระทบต่อการดำเนินโครงการ 
โดยบางโครงการผลการดำเนินการไม่เป็นไปตามตัวชี้วัดด้านรายได้ 
ไม่สา"
FL-0705,ด้านประสิทธิผล                                                                                      ,สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก,โครงการตามแผนปฏิบัติราชการจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว,2561,เกิดจากการที่ไม่ได้วิเคราะห์ข้อมูลจากสภาพปัญหาหรือข้อเท็จจริง ไม่ได้ศึกษาความจำเป็นและความเหมาะสมในการดำเนินโครงการ การดำเนินโครงการไม่ได้กำหนดหลักเกณฑ์ในการคัดเลือกกลุ่มเป้าหมาย,โครงการพัฒนาศักยภาพท่องเที่ยวและบริการแบบบูรณาการ ของกลุ่มจังหวัดภาคเหนือตอนล่าง พัฒนาสมรรถนะการจัดการแหล่งท่องเที่ยวชุมชน,"ให้มหาวิทยาลัยนเรศวร สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก 
สำนักงานการท่องเที่ยวและกีฬาจังหวัดเพชรบูรณ์ 
สำนักงานวัฒนธรรมจังหวัดพิษณุโลก สำนักงานวัฒนธรรมจังหวัดตาก 
สำนักงานวัฒนธรรมจังหวัดสุโขทัย สำนักงานวัฒนธรรมจังหวัดเพชรบูรณ์ 
และสำนักงานเกษตรจั","การดำเนินโครงการตามแผนปฏิบัติราชการประจำปีงบประมาณ พ.ศ. 2560 
ของจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว 
ไม่มีประสิทธิภาพ ประสิทธิผล มีผลกระทบต่อการดำเนินโครงการ 
โดยบางโครงการผลการดำเนินการไม่เป็นไปตามตัวชี้วัดด้านรายได้ 
ไม่สา"
FL-0706,ด้านประสิทธิผล                                                                                      ,สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก,โครงการตามแผนปฏิบัติราชการจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว,2561,เกิดจากการที่ไม่ได้วิเคราะห์ข้อมูลจากสภาพปัญหาหรือข้อเท็จจริง ไม่ได้ศึกษาความจำเป็นและความเหมาะสมในการดำเนินโครงการ การดำเนินโครงการไม่ได้กำหนดหลักเกณฑ์ในการคัดเลือกกลุ่มเป้าหมาย,โครงการพัฒนาศักยภาพท่องเที่ยวและบริการแบบบูรณาการ ของกลุ่มจังหวัดภาคเหนือตอนล่าง พัฒนาสมรรถนะการจัดการแหล่งท่องเที่ยวชุมชน,"

ให้มหาวิทยาลัยนเรศวร สำนักงานการท่องเที่ยวและกีฬาจังหวัดพิษณุโลก 
สำนักงานการท่องเที่ยวและกีฬาจังหวัดเพชรบูรณ์ 
สำนักงานวัฒนธรรมจังหวัดพิษณุโลก สำนักงานวัฒนธรรมจังหวัดตาก 
สำนักงานวัฒนธรรมจังหวัดสุโขทัย สำนักงานวัฒนธรรมจังหวัดเพชรบูรณ์ 
และสำนักงานเกษตร","การดำเนินโครงการตามแผนปฏิบัติราชการประจำปีงบประมาณ พ.ศ. 2560 
ของจังหวัด/กลุ่มจังหวัดภาคเหนือตอนล่าง 1 ยุทธศาสตร์ด้านการท่องเที่ยว 
ไม่มีประสิทธิภาพ ประสิทธิผล มีผลกระทบต่อการดำเนินโครงการ 
โดยบางโครงการผลการดำเนินการไม่เป็นไปตามตัวชี้วัดด้านรายได้ 
ไม่สา"
FL-0707,ด้านประสิทธิผล                                                                                      ,สำนักงานปศุสัตว์จังหวัดแพร่,โครงการสร้างความเข้มแข็งและยั่งยืนของกลุ่มอาชีพการเลี้งโคเนื้อ สนง.ปศุสัตว์ จ.แพร่,2561,3.เกษตรกรที่เข้าร่วมโครงการไม่ได้รับการฝึกอบรมและศึกษาดูงาน 1.เจ้าหน้าที่ผู้รับผิดชอบไม่ตระหนักถึงความสำคัญในการคัดเลือกเกษตรให้เป็นไปตามหลักเกณฑ์ 4.เจ้าหน้าที่ผู้รับผิดชอบไม่ตระหนักถึงความสำคัญในการตรวจสอบข้อมูลตามบ,2.แม่โคเนื้อมีลักษณะไม่ตรงตามข้อมูลตามที่ปรากฎในบัตร 1.บัตรประจำตัวสัตว์ไม่เป็นไปตามหลักเกณฑ์ที่กำหนด 3.กสนดำเนินการตามโครงการไม่เป็นไปตามกฎหมาย,"1.ให้กำหนดแนวทางในการให้ความรู้แก่เกษ๖รกร
2.ให้คัดเลือกเกษตรกรที่มีคุณสมบัติตามหลักเกณฑ์กำหนด
3.ดำเนินการติดตามและประเมินผลโครงการ
","1.เกษตรกรไม่สามารถดูแลโคและแปลงพืชอาหารได้ตลอดเวลา
2.ผลการดำเนินงานไม่บรรลุวัตถุประสงค์และเป้าของโครง
3.เกษตรกรเสียเวลาและโอกาสที่จะมีรายได้เพิ่ม
"
FL-0709,ด้านประสิทธิผล                                                                                      ,สำนักงานจังหวัดพะเยา,โครงการเพิ่มผลิตภาพและคุณภาพการผลิตข้าวปลอดภัยที่ดำเนิการโดยจังหวัดพะเยา,2561,ในการทำบันทึกข้อตกลง กำหนดหน่วยงานที่จำเป็นต้องใช้ทรัพย์สินไม่ชัดเจน,ทรัพย์สินไม่ได้ใช้ประโยชน์ หรือใช้ประโยชน์ไม่ตรงตามวัตถุประสงค์,"กำชับให้หน่วยงานกำหนดความจำเป็นในการใช้ประโยชน์อย่างชัดเจน
","เสียโอกาสในการใช้ทรัพย์สินอย่างคุ้มค่า
"
FL-0718,ด้านประสิทธิผล                                                                                      ,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,โครงการโรงเรียนดีใกล้บ้าน (แม่เหล็ก),2561,ของนโยบายที่สำนักงานเขตพื้นที่การศึกษาคัดเลือกและเสนอรายชื่อ สาเหตุมาจากขั้นตอนการพิจารณาคัดเลือกโรงเรียนตามเป้าหมาย โรงเรียนที่มีความพร้อมและมีศักยภาพที่จะเป็นโรงเรียนดีใกล้บ้าน,จากการตรวจสอบการควบรวมหรือยุบเลิกโรงเรียนเครือข่าย การคัดเลือกโรงเรียนที่เข้าร่วมตามนโยบายไม่เป็นไปตามวัตถุประสงค โรงเรียนเครือข่ายเป้าหมายที่กำหนดเป็นโรงเรียนที่มีการควบรวม,"สำนักงานการตรวจเงินแผ่นดินมีข้อเสนอแนะให้เลขาธิการคณะกรรมการการศึกษา
ขั้นพื้นฐาน พิจารณาดำเนินการกำชับและ/หรือสั่งการให้สำนักนโยบายและแผนการศึกษา
ขั้นพื้นฐานสำรวจโรงเรียนขนาดเล็กที่อยู่ใกล้เคียงกับโรงเรียนดีใกล้บ้าน 
(แม่เหล็ก) ที่มีการกำหนดเป้าหมายเป็นโร","การที่โรงเรียนดีใกล้บ้าน (แม่เหล็ก) มีการกำหนดเป้าหมายเป็นโรงเรียนเครือข่าย
ที่มีการควบรวมหรือยุบเลิกมาก่อนมีนโยบายทั้งหมด ทำให้การใช้จ่ายงบประมาณไม่เป็น
ไปตามวัตถุประสงค์ที่กำหนด จำนวน 23.65 ล้านบาท

"
FL-0719,ด้านประสิทธิผล                                                                                      ,สำนักงานท้องถิ่นจังหวัดสุราษฎร์ธานี,การบริหารจัดการสถานีสูบน้ำด้วยไฟฟ้าขององค์กรปกครองส่วนท้องถิ่นในจังหวัดสุราษฎร์ธานี ปีงบประมาณ 2556-2559,2561,,,,
FL-0720,ด้านประสิทธิผล                                                                                      ,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อม จังหวัดน่าน,โครงการส่งเสริมการทำนาขั้นบันไดบนพื้นที่สูง,2561,1.เจ้าหน้าที่ไม่ปฏิบัติตามหลักเกณพ์ที่กำหนด,1.การจัดทำนาขั้นบันไดไม่เป็นไปตามเป้าหมายที่กำหนด 2.การดำเนินการด้านพัสดุ และการเบิกจ่ายงบประมาณไม่เป็นไปตามกฎหมาย ระเบียบ และหนังสือสั่งการที่เกี่ยวข้อง,"1.กรณีจัดทำสัญญาในลักษณะแบ่งจ้างให้ตั้งกรรมการสอบข้อเท็จจริง
2.กำชับเจ้าหน้าที่ให้ปฏิบัติตามหลักเกณฑ์ กฎหมาย ระเบียบ ที่กำหนด 
ให้เคร่งครัดและรอบคอบ
3.ให้มีการติดตามประเมินผลโครงการ
4.แจ้งรายชื่อและข้อมูลผู้รับจ้างตามสัญญาให้สำนักงานสรรพากรพื้นที่น่าน
","1.ทำให้งบประมาณสูญเปล่า  ทำให้ราชการเสียหาย จำนวนเงินเบิกจ่าย 3,133,190.61 บาท

"
FL-0721,ด้านประสิทธิผล                                                                                      ,สำนักงานเกษตรจังหวัดแพร่,โครงการส่งเสริมการเกษตรตามแนวทฤษฎีใหม่ตามแนวพระราชดำริ,2561,สาเหตุ1.กลุ่มงานที่รับผิดชอบโครงการไม่ประสานงานกับเจ้าหน้าที่ที่คัดเลือกเกษตรกร 2.ไม่ควบคุมตรวจสอบและติดตามการพิจารณาเกษตรกรเพื่อเข้าร่วมโครงการ 3.ไม่มีการรายงานปัญหาอุปสรรคที่แท้จริงให้ผู้ว่าราชการจังหวัด,เกษตรกรที่เข้าร่วมโครงการไม่ดำเนินการปรับเปลี่ยนพื้นที่การเกษตรให้เป็นไปตามอัตราส่วนตามแนวทางที 1.เกษตรกรที่เข้าร่วมโครงการมีคุณสมบัติไม่สอดคล้องตามหลักการเกษตรทฤษฎีใหม่ตามแนวพระราชดำริ เกษตรกรที่เข้าร่วมโครงการมีพื้นที่การเกษตรน้อยกว่า,"1.กำชับให้มีการรายงานสภาพปัญหาที่แท้จริง
2.แต่งตั้งกรรมการสอบข้อเท็จจริงกรณีการคัดเลือกเกษตรเข้าร่วมโครงการไม่เป็นไปตามเงื่อนไข
3.กำชับให้มีการประสานงานทุกระดับชั้นเป็นลายลักษณ์อักษร
4.กำชับให้มีการตรวจสอบเอกสารสิทธิ์ในที่ดินของเกษตรกรที่เข้าร่วมโครงการ
5","1.ปัจัยการผลิตที่ได้รับการสนับสนุนไม่ได้ถูกนำมาใช้ประโยชน์อย่างคุมค่า
2.โครงการไม่บรรลุวัตถุประสงค์
3.การดำเนินโครงการไม่บรรุเป้าหมายของโครงการ
4.ทำให้เกษตรกรที่มีคุณสมบัติแต่ไม่ได้รับการคัดเลือกเสียโอกาส
5.รัฐสูญเสียเงินงบประมาณจากความไม่พร้อมของเกษตรที่"
FL-0722,ด้านประสิทธิผล                                                                                      ,สำนักงานสหกรณ์จังหวัดพะเยา,บริหารจัดการทรัพย์สินของรัฐที่ดำเนิการโดยสำนักงานสหกร์จังหวัด,2561,ให้สหกรณืใช้ทรัพย์สินของรัฐให้เกิดประโยชน์สูงสุด 1.ผู้รับผิดชอบโครงการไม่พิจารณาถึงความเหมาะสมของโครงการกับความพร้อมในการใช้ประโยชน์ 2.ขาดการวางแผนด้านการส่งเสริม,2.การบริหารทรัพย์สินไม่เป็นไปตามขั้นตอนที่กำหนด 1.ทรัพย์สินไม่ได้ใช้ประโยชน์ หรือใช้ประโยชน์ไม่ตรงตามวัตถุประสงค์,"1.ในโกาสต่อไปให้พิจารณาความพร้อมก่อนเสนอโครงการ
2.สั่งการให้สหกรณ์จังหวัดวางแผนการบริหารจัดการทรัพย์สินของรัฐ
3.แต่งตั้งกรรมการสอบข้อเท็จจริงกรณีที่ทำให้เกิดการสูญเปล่าจากการไม่ได้ใช้ทรัพย์สินของรัฐ
","1.เกิดการสูญเปล่าในการกระตุ้นเศรษฐกิจระดับจังหวัดจากโครงการ/งบประมาณตาม พรบ 
งบประมาณรายจ่าย ประจำปี แผนงานบูรณาการ 
ส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ แยกเป็นจังหวัด
จังหวัดลำปาง  เงิน 2,702,000 บาท 
จังหวัดน่าน ร้อยละ 83.33  เงิน 13,531,5"
FL-0723,ด้านประสิทธิผล                                                                                      ,สำนักงานปศุสัตว์จังหวัดพะเยา,โครงการเพิ่มประสิทธิภาพการแปรรูปสินค้าปศุสัตว์ปลอดภัย,2561,1.ส่งมอบอาคารโรงฆ่าสัตว์ฯ ล่าช้า 2.การประมาณการงบประมาณก่อสร้างไม่ครอบคลุมระบบสาธารณูปโภค 3.เจ้าหน้าที่ขาดการศึกษาด้านระเบียบกฎหมาย,1.ผลการดำเนินการตามโครงการเพิ่มประสิทธิภาพการแปรรูปสินค้าปศุสัตว์ปลอดภัยไม่บรรลุวัตถุประสงค์โครงการ,"1.ควรจัดทำงบประมาณให้ครอบคลุระบบสาธารณูปโภค
2.กำชับให้เจ้าหน้าที่ที่รับผิดชอบศึกษา กฎหมายที่เกี่ยวข้อง 
","ผู้ประกอบการยังต้องฆ่าสัตว์นอกอาคารโรงฆ่าสัตว์โดยไม่ได้รับอนุญาต เป็นการฝ่าฝืน 
พรบ.ควบคุมการฆ่าสัตว์ฯ มีความเสี่ยงต่อโรคระบาด
"
FL-0724,ด้านประสิทธิผล                                                                                      ,สำนักงานท้องถิ่น จังหวัดลำปาง,โครงการป้องกันและแก้ไขปัญหายาเสพติด,2561,1.อปท.ไม่ให้ความสำคัญต่อการส่งเสริมการจัดกิจกรรมออกกำลังกาย และประชาชนไม่ให้ความสำคัญต่อการออกกำลังกายอย่างสม่ำเสมอ 2.เยาวชน,ข้อตรวจพบที่ 2 กิจกรรมก่อสร้างลานกีฬาใช้ประโยชน์ไม่คุ้มค่า,"1.กำชับให้อปท.จัดกิจกรรมส่งเสริมให้ประชาชนออกกำลังกาย
2.นำข้อมูลลานกีฬามาร่วมพิจารณาดำเนินการให้เกิดประโยชน์
","1.งบประมาณในการก่อสร้างลานกีฬา/สนามกีฬา 
ไม่ก่อให้เกิดประโยชน์ในการป้องกันและแก้ไขปัญหายาเสพติด
2.โครงการไม่บรรลุวัตถุประสงค์
"
FL-0725,ด้านประสิทธิผล                                                                                      ,สำนักงานส่งเสริมการศึกษานอกระบบและการศึกษาตามอัธยาศัยจังหวัดอุดรธานี,การบริหารจัดการการศึกษานอกระบบและการศึกษาตามอัธยาศัย ของสนง.ส่งเสริมการศึกษานอกระบบและการศึกษาตามอัธยาศัยจังหวัดอุดรธานี,2561,ศรช.มีการโยกย้ายบางรายมีการโอนนักศึกษาที่รับผิดชอบในพื้นที่เดิมติดตามตัวไปด้วย ศรช.บางรายรับผิดชอบจำนวนนักศึกษาสูงกว่าหลักเกณฑ์กำหนด 1.ไม่ได้กำหนดเป้าหมายการจบของนักศึกษาแต่ละภาคเรียน,การบริหารจัดการการศึกษานอกระบบและการศึกษาตามอัธยาศัย การจัดการศึกษานอกระบบระดับการศึกษาขั้นพื้นฐาน นักศึกษาจบน้อยเมื่อเทียบกับจำนวนนักศึกษาที่ขึ้นทะเบียนเป็นนักศึกษา,"1. ให้กำหนดเป้าหมายการจบของนักศึกษาให้เหมาะสม เช่น 
ตั้งเป้าหมายการจบของนักศึกษา ร้อยละ 60 
ของจำนวนนักศึกษาที่ขึ้นทะเบียนเป็นนักศึกษา 
	2. 
ให้พิจารณาทบทวนวิธีการจัดการเรียนการสอนให้สอดคล้องกับสถานะภาพของนักศึกษา 
โดยอาจกำหนดตามการแบ่งกลุ่มนักศึกษาตามข้อ","1.ทำให้การใช้งบประมาณไม่บรรลุวัตถุประสงค์ ทิศทางการพัฒนาประเทศ 
นโยบายของรัฐบาล 
ที่ไม่สามารถสนับสนุนส่งเสริมและพัฒนาคุณภาพชีวิตให้นักศึกษาหรือผู้เรียนหรือผู้พลาดและขาดโอกาสทางการศึกษาได้รับการศึกษาที่สูงขึ้นอย่างมีคุณภาพ 
ทั่วถึง และเพียงพอ 
และทำให้งบปร"
FL-0727,ด้านประสิทธิผล                                                                                      ,ที่ทำการปกครองจังหวัดลพบุรี,โครงการยกระดับศักยภาพหมู่บ้านเพื่อขับเคลื่อนเศรษฐกิจฐานรากตามแนวทางประชารัฐ,2561,การดำเนินงานโครงการขาดแนวทางการแก้ไขปัญหากรณีโครงการชำรุดไม่สามารถใช้งานได้ ไม่ได้กำหนดให้มีแนวทางการแก้ไขปัญหากรณีโครงการชำรุดดังกล่าวไว้ โดยจะกำหนดให้มีเฉพาะแนวทางการดำเนินงานและการเบิกจ่ายเงิน,การดำเนินงานโครงการขาดแนวทางการแก้ไขปัญหากรณีโครงการชำรุดไม่สามารถใช้งานได้ ทำให้การใช้ประโยชน์โครงการมีความเสี่ยงที่จะเกิดความไม่คุ้มค่า รวมทั้งเอกสารประกอบการดำเนินงานโครง,"สตพ.1 มีข้อเสนอแนะให้ปลัดกระทรวงมหาดไทย 
ในฐานะประธานกรรมการบริหารโครงการยกระดับศักยภาพหมู่บ้านเพื่อขับเคลื่อนเศรษฐกิจฐานรากตามแนวทางประชารัฐระดับกระทรวง 
พิจารณาสั่งการหน่วยงานที่รับผิดชอบจัดทำหลักเกณฑ์การดำเนินงานโครงการ 
ให้กำหนดแนวทางและขั้นตอนการปฏิบ","1.ทำให้โครงการที่เกิดปัญหาการชำรุดไม่สามารถใช้งานได้ 
ไม่ได้มีการใช้ประโยชน์ 
และมีความเสี่ยงที่จะเกิดความไม่คุ้มค่าในการใช้จ่ายงบประมาณแผ่นดิน 
หรืออาจเกิดความสูญเปล่าหากไม่สามารถแก้ไขให้โครงการกลับมาใช้ประโยชน์ได้ 
โดยเฉพาะโครงการด้านสาธารณประโยชน์อื่นๆ"
FL-0744,ด้านประสิทธิผล                                                                                      ,กรมอุทยานแห่งชาติ สัตว์ป่าและพันธุ์พืช,การตรวจสอบการดำเนินงานโครงการเร่งด่วนเพื่อแก้ไขปัญหาการบุกรุกทำลายทรัพยากรป่าไม้ของประเทศ,2561,ที่หน่วยงานที่ดูแลรับผิดชอบพื้นที่ป่าไม้ใช้ในการปฏิบัติงาน แนวเขตทรัพยากรป่าไม้ของโครงการเร่งด่วนฯ หน่วยงานที่รับผิดชอบที่ดินของรัฐอื่น,ผลผลิตของโครงการเร่งด่วนเพื่อแก้ไขปัญหาการบุกรุกทำลายทรัพยากรป่าไม้ของประเทศ ยังไม่สามารถนำไปใช้ให้เกิดประโยชน์ตามผลลัพธ์ที่คาดหวังไว้,,"

1. ปัญหาการบุกรุกทำลายทรัพยากรป่าไม้ยังคงอยู่และทวีความรุนแรงมากยิ่งขึ้น 
ส่งผลให้ผู้บุกรุกทำลายทรัพยากรป่าไม้ยังไม่ถูกดำเนินคดีหรือจับกุมและขยายพื้นที่
การบุกรุกเพิ่มมากขึ้น อีกทั้งอาจก่อให้เกิดพฤติกรรมเลียนแบบแก่ประชาชนหรือ
เกษตรกรรายอื่นเพื่อขยายที่อ"
FL-0848,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,โครงการโรงเรียนดีใกล้บ้าน (แม่เหล็ก),2561,สาเหตุมาจากไม่มีการกำหนดตัวชี้วัดในการยกระดับคุณภาพของผู้เรียนให้ครอบคลุมทุกด้าน อย่างชัดเจน ผู้บริหารและผู้ปฏิบัติงานของโรงเรียนดีใกล้บ้าน (แม่เหล็ก) ยังไม่มีการดำเนินการตามแนวทางการดำเนินงานที่กำหนดอย่างจริงจัง,ให้สูงขึ้นเมื่อเปรียบเทียบกับคะแนนระดับประเท ยังไม่สามารถยกระดับคุณภาพการศึกษาของนักเรียนได้ตามวัตถุประสงค์ ข้อตรวจพบที่,"เพื่อให้การดำเนินการตามนโยบายโรงเรียนดีใกล้บ้าน (แม่เหล็ก) 
เป็นไปตามวัตถุประสงค์ในการยกระดับคุณภาพของผู้เรียน สำนักงานการตรวจเงินแผ่นดิน
มีข้อเสนอแนะให้เลขาธิการคณะกรรมการการศึกษาขั้นพื้นฐาน พิจารณาดำเนินการ ดังนี้
1.พิจารณาทบทวนการกำหนดตัวชี้วัดคุณภาพผู","การที่นโยบายโรงเรียนดีใกล้บ้าน (แม่เหล็ก) ยังไม่สามารถยกระดับคุณภาพการศึกษา
ของนักเรียนได้ตามวัตถุประสงค์ ย่อมส่งผลให้นักเรียนขาดโอกาสที่จะได้เรียนจาก
โรงเรียนที่มีคุณภาพทางวิชาการ ไม่สามารถดึงดูดโรงเรียนขนาดเล็กที่อยู่ใกล้เคียง
ให้มาเรียนรวมเพิ่มเติม และ"
FL-0849,ด้านประสิทธิผล อื่น ๆ                                                                               ,ที่ทำการปกครองจังหวัดราชบุรี,โครงการยกระดับศักยภาพหมู่บ้านเพื่อขับเคลื่อนเศรษฐกิจฐานรากตามแนวทางประชารัฐ,2561,โดยคัดเลือกโครงการตามความต้องการของประชาชนที่เข้าร่วมประชุมประชาคมเท่านั้น และแนวทางในการคัดเลือกโครงการที่ควรจะนำเสนอในการประชาคม ขาดความรู้ความเข้าใจที่ชัดเจนในหลักเกณฑ์,ปัจจัยแห่งความสำเร็จของโครงการยกระดับศักยภาพหมู่บ้านเพื่อขับเคลื่อนเศรษฐกิจฐานรากตามแนวทางประชารัฐ,"ปัจจัยที่ 1 กระบวนการได้มาของโครงการ

1. ในโอกาสต่อไปหากมีการดำเนินโครงการในลักษณะเช่นนี้อีก 
ให้ที่ทำการปกครองจังหวัดประชุมชี้แจงเกี่ยวกับวัตถุประสงค์ของโครงการ 
หลักเกณฑ์และเงื่อนไขต่าง ๆ ให้คณะกรรมการทุกชุด 
เพื่อให้มีความเข้าใจไปในแนวทางเดียวกัน 
ในกา","ปัจจัยที่ 1 กระบวนการได้มาของโครงการ
1. โครงการที่ดำเนินการแล้วเสร็จไม่มีการใช้ประโยชน์ 
หรือไม่มีการบริหารจัดการที่ดีภายหลังสิ้นสุดโครงการ 
ส่งผลให้ไม่สามารถแก้ไขปัญหาความเดือดร้อนให้กับชุมชนได้ 
หรืออาจแก้ไขปัญหาได้เพียงระยะสั้นเท่านั้น 
เป็นการใช้จ่ายง"
