finding_id,issue_title,unit,program,year,cause_detail,issue_detail,recommendation,outcomes_impact
FL-1103,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,สำนักงานจังหวัดสุพรรณบุรี,การดำเนินการของศูนย์อำนวยการป้องกันและปราบปรามยาเสพติดของจังหวัดในพื้นที่ความรับผิดชอบของ สตพ. 3,2560,,,"1.	
กำหนดและวางแนวทางปฏิบัติให้เจ้าหน้าที่ผู้รับผิดชอบในการจัดทำแผนปฏิบัติการป้องกันและแก้ไขปัญหายาเสพติดของจังหวัด 
และหน่วยงานที่เกี่ยวข้อง 
ควรร่วมกันจัดทำแผนการปฏิบัติงานและแผนการใช้จ่ายเงินงบประมาณควบคู่กันไป 
โดยต้องจำแนกกิจกรรมในแต่ละผลผลิตได้อย่าง","๑.	การดำเนินการป้องกันและแก้ไขปัญหายาเสพติดในพื้นที่ 
อาจไม่ประสบผลสำเร็จ      
ในการลดปริมาณผู้เข้าสู่การกระทำผิดเกี่ยวกับยาเสพติดและนำคนออกจากวงจรการกระทำผิดเกี่ยวกับยาเสพติด 
จนไม่ส่งผลกระทบต่อสังคมและประชาชน 
เนื่องจากขาดการบูรณาการวางแผนร่วมกันระหว่า"
FL-1105,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,อบต.ศรีเทพ,โครงการอบรมและศึกษาดูงานขององค์กรปกครองส่วนท้องถิ่น,2560,เกิดจากการจัดทำโครงการมิได้มีข้อมูลที่แสดงถึงความจำเป็น ความเหมาะสม และความสอดคล้องตามแนวทางในการพัฒนาของแต่ละ อปท. ที่ชัดเจน แต่มีลักษณะเป็นการมุ่งเน้นกิจกรรมด้านการท่องเที่ยวเป็นหลัก โดยมิได้ให้ความสำคัญในกิจกรรมการฝึกอบรมและการศึกษาดูงานตามวัตถุประส,การดำเนินโครงการฝึกอบรมและศึกษาดูงานไม่มีประสิทธิภาพ ไม่ดำเนินการตามหลักสูตรการฝึกอบรมที่กำหนด มิได้ดำเนินการฝึกอบรมตามหลักสูตรที่กำหนด,"1. นายกเทศมนตรี/นายกองค์การบริหารส่วนตำบล : 
การจัดทำโครงการฝึกอบรมเพื่อก่อให้เกิดประสิทธิภาพในการทำงาน 
สามารถแก้ไขปัญหาหรือตอบสนองความต้องการขององค์กรได้ขึ้นอยู่กับปัจจัยสำคัญ 
คือ การจัดทำหลักสูตรที่เหมาะสมและตรงกับความต้องการแก้ไขปัญหา 
ซึ่งการจัดทำโค","ทำให้การใช้จ่ายเงินงบประมาณไม่เกิดความคุ้มค่าหรือสูญเสียงบประมาณโดยไม่จำเป็น 
ไม่ประหยัด เป็นจำนวนเงินมากกว่า 11.76 ล้านบาท คิดเป็นร้อยละ 44.35 
ของงบประมาณในการดำเนินโครงการ 
และทำให้ไม่เกิดการพัฒนาศักยภาพของบุคลากรหรือเพิ่มประสิทธิภาพการปฏิบัติงานขององค"
FL-1106,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,สำนักงานธนารักษ์พื้นที่พิษณุโลก,การบริหารจัดการที่ราชพัสดุของสำนักงานธนารักษ์พื้นที่,2560,สำนักงานธนารักษ์พื้นที่ไม่ดำเนินการสำรวจตรวจสอบข้อมูลที่เกี่ยวข้องและจำเป็นต่อการบริหารจัดการที่ราชพัสดุ การกำหนดเป้าหมายกลยุทธ์และการวางแผนปฏิบัติงานโดยจัดทำประมาณการจัดเก็บรายได้ไม่สอดคล้องและไม่ตรงกับข้อเท็จจริง มิได้ให้ความสำคัญต่อภารกิจด้านบริหารที,จากการเปรียบเทียบประมาณการรายได้กับรายได้ที่จัดเก็บได้ในปีงบประมาณ มีการจัดเก็บรายได้สูงกว่าประมาณการ การจัดเก็บรายได้ไม่มีประสิทธิภาพ,"1. ให้เร่งรัดและดำเนินการจัดเก็บรายได้ 
จากการใช้ประโยชน์ในที่ราชพัสดุไม่ถูกต้องและจัดเก็บรายได้ต่ำไป 
ตามที่แจ้งไว้ตามผลกระทบให้ถูกต้องครบถ้วนโดยเร็ว 
และสั่งการให้มีการควบคุมดูแลไม่ให้เกิดข้อผิดพลาดขึ้นอีก
	2. 
ให้เร่งรัดและติดตามกรณีการบุกรุกที่ราชพัสด","ทำให้การจัดเก็บรายได้จากการใช้ประโยชน์ในที่ราชพัสดุต่ำไป รวมเป็นเงิน 
21,880,201.51 บาท 
อีกทั้งกรณีมีการบุกรุกที่ราชพัสดุทำให้รัฐสูญเสียที่ราชพัสดุโดยหากยินยอมให้ผู้บุกรุกเช่าแล้ว 
ในทางปฏิบัติเป็นไปได้ยากที่จะนำที่ราชพัสดุดังกล่าวกลับมาใช้ประโยชน์ในราชก"
FL-1107,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,สำนักงานธนารักษ์พื้นที่พิษณุโลก,การบริหารจัดการที่ราชพัสดุของสำนักงานธนารักษ์พื้นที่,2560,สำนักงานธนารักษ์พื้นที่ไม่ดำเนินการสำรวจตรวจสอบข้อมูลที่เกี่ยวข้องและจำเป็นต่อการบริหารจัดการที่ราชพัสดุ การกำหนดเป้าหมายกลยุทธ์และการวางแผนปฏิบัติงานโดยจัดทำประมาณการจัดเก็บรายได้ไม่สอดคล้องและไม่ตรงกับข้อเท็จจริง มิได้ให้ความสำคัญต่อภารกิจด้านบริหารที,จากการเปรียบเทียบประมาณการรายได้กับรายได้ที่จัดเก็บได้ในปีงบประมาณ มีการจัดเก็บรายได้สูงกว่าประมาณการ การจัดเก็บรายได้ไม่มีประสิทธิภาพ,"1. ให้เร่งรัดและดำเนินการจัดเก็บรายได้ 
จากการใช้ประโยชน์ในที่ราชพัสดุไม่ถูกต้องและจัดเก็บรายได้ต่ำไป 
ตามที่แจ้งไว้ตามผลกระทบให้ถูกต้องครบถ้วนโดยเร็ว 
และสั่งการให้มีการควบคุมดูแลไม่ให้เกิดข้อผิดพลาดขึ้นอีก
	2. 
ให้เร่งรัดและติดตามกรณีการบุกรุกที่ราชพัสด","ทำให้การจัดเก็บรายได้จากการใช้ประโยชน์ในที่ราชพัสดุต่ำไป รวมเป็นเงิน 
21,880,201.51 บาท 
อีกทั้งกรณีมีการบุกรุกที่ราชพัสดุทำให้รัฐสูญเสียที่ราชพัสดุโดยหากยินยอมให้ผู้บุกรุกเช่าแล้ว 
ในทางปฏิบัติเป็นไปได้ยากที่จะนำที่ราชพัสดุดังกล่าวกลับมาใช้ประโยชน์ในราชก"
FL-1108,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,องค์การบริหารส่วนจังหวัดมหาสารคาม,โครงการพัฒนาและบริหารจัดการระบบบริการแพทย์ฉุกเฉินจังหวัดร้อยเอ็ด และจังหวัดมหาสารคาม,2560,1.การดำเนินงานระบบบริการการแพทย์ฉุกเฉินขาดการบริหารจัดการโครงการ 2.อบจ.ร้อยเอ็ด ไม่มีการสำรวจความพร้อมของ,อบจ.ร้อยเอ็ด และ อบจ.มหาสารคาม ไม่มีการสำรวจความพร้อม ของ อปท.ที่ได้รับการสนับสนุนรถพยาบาลฉุกเฉิน,"   1.	เร่งรัดดำเนินการ ตามหนังสือสำนักตรวจเงินแผ่นดินจังหวัดมหาสารคาม 
ลับ ที่ 
ตผ 0049.4 มค/0409 ลงวันที่ 15 ธันวาคม 2559 เรื่อง 
การตรวจสอบการเช่ารถพยาบาลฉุกเฉินขององค์การบริหารส่วนจังหวัดมหาสารคาม
   2.อบจ.ร้อยเอ็ด ตรวจสอบข้อเท็จจริงกรณีมีการเบิกจ่ายค่","  1.เกิดความสูญเปล่าของการใช้จ่ายเงินตามโครงการ
  2.อบจ.ร้อยเอ็ด และ อบจ.มหาสารคาม ต้องมีภาระค่าใช้จ่าย
    ในการเช่ารถพยาบาลฉุกเฉิน ในระหว่างที่ อปท.ยังไม่ขึ้นทะเบียน
    ชุดปฏิบัติการ หรือขึ้นทะเบียนแล้วแต่ไม่มีการดำเนินการ
  3.ประชาชนเสียโอกาสที่จะได้ร"
FL-1109,ด้านประสิทธิภาพและความประหยัด อื่นๆ                                                                 ,สำนักงานคณะกรรมการคุ้มครองผู้บริโภค,การตรวจสอบการดำเนินงานการคุ้มครองผู้บริโภคของสำนักงานคณะกรรมการคุ้มครองผู้บริโภค,2560,ไม่สามารถบังคับให้ผู้ร้องเรียนหรือผู้ประกอบการที่ถูกร้องให้ข้อมูล ระบบการติดตามผลการดำเนินงานในปัจจุบันของ ไม่สามารถติดตามได้ว่าการแก้ไขปัญหา,การดำเนินงานคุ้มครองผู้บริโภคของ สคบ. บางส่วนขาดประสิทธิภาพ,"1. กำหนดแนวทางปฏิบัติในการเร่งรัดดำเนินการแก้ไขปัญหาเรื่องร้องเรียน
ที่คงค้างอยู่เป็นเวลานาน
2. พิจารณาปรับปรุงข้อมูลในระบบคุ้มครองผู้บริโภคแบบเบ็ดเสร็จ 
ให้เป็นปัจจุบันและครอบคลุมถึงเรื่องร้องเรียนในส่วนภูมิภาค และอำนวย
ความสะดวกต่อผู้ร้องและผู้ที่เกี่ยว","ผู้บริโภคที่ประสบปัญหาถูกเอารัดเอาเปรียบจากการซื้อสินค้าและบริการยังไม่ได้
รับการแก้ไขปัญหาอย่างทันท่วงที
การที่มีเรื่องร้องเรียนคงค้างอยู่จำนวนมากส่งผลกระทบต่อภาพลักษณ์ของ สคบ. 
ที่จะไม่สามารถเป็นองค์กรในการคุ้มครองผู้บริโภคได้อย่างแท้จริงในความรู้สึก
ขอ"
FL-1157,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,สำนักงานจังหวัดสตูล,โครงการพัฒนาเมืองสตูล,2560,1.การกำหนดราคากลางที่สูงกว่าที่ควรจะเป็นเกิดจากคณะกรรมการกำหนดราคากลางนำค่าFactorFที่สูงกว่ามาใช้ในการคำนวณ 2.คกก.กำหนดราคากลางเป็นบุคคลภายนอกหน่วยงานที่รับผิดชอบดำเนินการจัดหาพัสดุ คกก.กำหนดราค,ราคากลางของโครงการพัฒนาเมืองสตูลสูงกว่าราคากลางที่คำนวณด้วยหลักเกณฑ์ตามมติคณะรัฐมนตรี,"เสนอแนะให้ ผวจ.สตูล พิจารณาดำเนินการ ดังนี้
ในการกำหนดราคากลางควรจัดให้มีระบบการควบคุมภายใน 
โดยให้มีผู้สอบทานการกำหนดราคากลางเพื่อให้เกิดความเชื่อมั่นได้ว่าคกก.กำหนดราคากลางได้กำหนดราคากลางเป็นไปตามหลักเกณฑ์ฯแล้วจึงพิจารณาอนุมัติให้ใช้ราคากลางที่ 
คกก.กำ","ส่งผลให้ทางราชการอนุมัติจ้าง จัดทำสัญญาจ้าง 
และจ่ายเงินค่าจ้างตามสัญญาจ้างสูงกว่าที่ควรจะเป็น เป็นเงิน 756,892.72 บาท
"
FL-1158,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,สำนักงานธนารักษ์พื้นที่พิษณุโลก,การบริหารจัดการที่ราชพัสดุของสำนักงานธนารักษ์พื้นที่,2560,สำนักงานธนารักษ์พื้นที่ไม่ดำเนินการสำรวจตรวจสอบข้อมูลที่เกี่ยวข้องและจำเป็นต่อการบริหารจัดการที่ราชพัสดุ การกำหนดเป้าหมายกลยุทธ์และการวางแผนปฏิบัติงานโดยจัดทำประมาณการจัดเก็บรายได้ไม่สอดคล้องและไม่ตรงกับข้อเท็จจริง มิได้ให้ความสำคัญต่อภารกิจด้านบริหารที,พบว่าการจัดทำข้อมูลทางทะเบียนไม่ถูกต้องครบถ้วนและไม่ตรงกับสภาพข้อเท็จจริงของพื้นที่ จากการตรวจสอบการบริหารจัดการที่ราชพัสดุที่ใช้ประโยชน์ในราชการ และจากการตรวจสังเกตการณ์พบการบุกรุกฯ,"1. ให้เร่งรัดและดำเนินการจัดเก็บรายได้ 
จากการใช้ประโยชน์ในที่ราชพัสดุไม่ถูกต้องและจัดเก็บรายได้ต่ำไป 
ตามที่แจ้งไว้ตามผลกระทบให้ถูกต้องครบถ้วนโดยเร็ว 
และสั่งการให้มีการควบคุมดูแลไม่ให้เกิดข้อผิดพลาดขึ้นอีก
	2. 
ให้เร่งรัดและติดตามกรณีการบุกรุกที่ราชพัสด","ทำให้การจัดเก็บรายได้จากการใช้ประโยชน์ในที่ราชพัสดุต่ำไป รวมเป็นเงิน 
21,880,201.51 บาท 
อีกทั้งกรณีมีการบุกรุกที่ราชพัสดุทำให้รัฐสูญเสียที่ราชพัสดุโดยหากยินยอมให้ผู้บุกรุกเช่าแล้ว 
ในทางปฏิบัติเป็นไปได้ยากที่จะนำที่ราชพัสดุดังกล่าวกลับมาใช้ประโยชน์ในราชก"
FL-1159,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,สำนักงานธนารักษ์พื้นที่พิษณุโลก,การบริหารจัดการที่ราชพัสดุของสำนักงานธนารักษ์พื้นที่,2560,สำนักงานธนารักษ์พื้นที่ไม่ดำเนินการสำรวจตรวจสอบข้อมูลที่เกี่ยวข้องและจำเป็นต่อการบริหารจัดการที่ราชพัสดุ การกำหนดเป้าหมายกลยุทธ์และการวางแผนปฏิบัติงานโดยจัดทำประมาณการจัดเก็บรายได้ไม่สอดคล้องและไม่ตรงกับข้อเท็จจริง มิได้ให้ความสำคัญต่อภารกิจด้านบริหารที,พบว่าการจัดทำข้อมูลทางทะเบียนไม่ถูกต้องครบถ้วนและไม่ตรงกับสภาพข้อเท็จจริงของพื้นที่ จากการตรวจสอบการบริหารจัดการที่ราชพัสดุที่ใช้ประโยชน์ในราชการ ข้อตรวจพบที่,"1. ให้เร่งรัดและดำเนินการจัดเก็บรายได้ 
จากการใช้ประโยชน์ในที่ราชพัสดุไม่ถูกต้องและจัดเก็บรายได้ต่ำไป 
ตามที่แจ้งไว้ตามผลกระทบให้ถูกต้องครบถ้วนโดยเร็ว 
และสั่งการให้มีการควบคุมดูแลไม่ให้เกิดข้อผิดพลาดขึ้นอีก
	2. 
ให้เร่งรัดและติดตามกรณีการบุกรุกที่ราชพัสด","ทำให้การจัดเก็บรายได้จากการใช้ประโยชน์ในที่ราชพัสดุต่ำไป รวมเป็นเงิน 
21,880,201.51 บาท 
อีกทั้งกรณีมีการบุกรุกที่ราชพัสดุทำให้รัฐสูญเสียที่ราชพัสดุโดยหากยินยอมให้ผู้บุกรุกเช่าแล้ว 
ในทางปฏิบัติเป็นไปได้ยากที่จะนำที่ราชพัสดุดังกล่าวกลับมาใช้ประโยชน์ในราชก"
FL-1160,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,เทศบาลนครรังสิต,การก่อสร้างอาคารหอประชุม 100 ปี เมืองธัญญบูรี,2560,แต่เป็นโครงการที่เกิดขึ้นจากความต้องการของสมาชิกสภาองค์การบริหารส่วนจังหวัดปทุมธานีในเขตอำเภอธัญบุรีในขณะนั้น ไม่ได้มีการวิเคราะห์สภาพปัญหาหรือ โครงการก่อสร้างอาคารหอประชุมฯ,ตามแนวทางการจัดทำแผนพัฒนาท้องถิ่นและการจัดทำงบประมาณขององค์กร ข้อตรวจพบที่ ปกครองส่วนท้องถิ่นที่กำหนดไว้,"องค์การบริหารส่วนจังหวัดปทุมธานี 
ในฐานะเจ้าของงบประมาณก่อสร้างอาคารหอประชุม ๑๐๐ ปี เมืองธัญญบูรี 
 	๑.	
องค์การบริหารส่วนจังหวัดปทุมธานีควรให้ความสำคัญในการจัดทำแผนพัฒนา 
โดยสั่งการให้เจ้าหน้าที่ของแต่ละหน่วยงานที่รับผิดชอบในการจัดทำโครงการตามแผนพัฒนาองค","๑.	ทำให้การใช้จ่ายงบประมาณในการก่อสร้างอาคารหอประชุม ๑๐๐ ปี 
เมืองธัญญบูรี รวมจำนวน ๑๐๑.๖๖ ล้านบาท เกิดความไม่คุ้มค่า 
เพราะไม่ได้เป็นโครงการที่เกิดจากความต้องการของประชาชน 
และไม่ได้มีการพิจารณาถึงความเหมาะสมของสถานที่ก่อสร้าง 
ทำให้เกิดความไม่สะดวก  
ต่"
FL-1161,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,เทศบาลนครรังสิต,การก่อสร้างอาคารหอประชุม 100 ปี เมืองธัญญบูรี,2560,โดยเฉพาะอย่างยิ่งกฎหมายการกระจายอำนาจที่มีส่วนในการกำหนดภารกิจขององค์กรปกครองส่วนท การจัดทำโครงการก่อสร้างอาคารหอประชุมฯ ขาดการวิเคราะห์ในมิติด้านความสัมพันธ์ระหว่างองค์กรปกครองส่วนท้องถิ่นและกฎหมาย,โดยได้เสนอขอรับการสนับสนุ กับอำนาจหน้าที่ในการจัดบริการสาธารณะขององค์การบริหารส่วนจังหวัด ข้อตรวจพบที่,"๑.	การดำเนินโครงการก่อสร้างอาคารหอประชุม ๑๐๐ ปี เมืองธัญญบูรี 
ขององค์การบริหารส่วนจังหวัดปทุมธานี 
เป็นการดำเนินการที่ไม่สอดคล้องกับอำนาจหน้าที่ตามพระราชบัญญัติองค์การบริหารส่วนจังหวัด 
พ.ศ.๒๕๔๐ ตามมาตรา ๔๕ (๘) ประกอบกับกฎกระทรวง (พ.ศ. ๒๕๔๑) (๑๒) 
และตาม","๑.	การจัดทำโครงการก่อสร้างอาคารหอประชุมฯ 
ขององค์การบริหารส่วนจังหวัดปทุมธานี 
ขาดการวิเคราะห์ในมิติด้านความสัมพันธ์ระหว่างองค์กรปกครองส่วนท้องถิ่นและกฎหมาย 
ที่เกี่ยวข้อง 
โดยเฉพาะอย่างยิ่งกฎหมายการกระจายอำนาจที่มีส่วนในการกำหนดภารกิจขององค์กรปกครองส่วนท"
FL-1162,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,โครงการชลประทานตราด,การตรวจสอบการดำเนินงานโครงการสถานีสูบน้ำด้วยไฟฟ้าพร้อมระบบส่งน้ำของโครงการชลประทานตราด และอปท.จังหวัดตราด,2560,แนวทางการขอรับการสนับสนุนค่าไฟฟ้าจากกรมส่งเสริมการปกครองท้องถิ่น 2.เจ้าหน้าที่ที่เกี่ยวข้องกับการพัสดุและบัญชีไม่ทราบแนวทางในการปฏิบัติที่ถูกต้องเกี่ยวกับการบั อปท.ไม่ศ฿กษาแนวทางการบริหารจัดการเกี่ยวกับความรับผิดชอบค่าไฟฟ้า,2)ไม่มีการบันทึกทรัพย์สินที่รับถ่ายโอนเข้าทะเบียนทรัพย์สินและบันทึกมูลค่าทรัพย์สินในรายงานการเงิน 1)ไม่มีการสนับสนุนค่าไฟฟ้าแก่กลุ่มเกษตรกรผู้ใช้น้ำตามมติคณะรัฐมนตรี การบริหารจัดการสถานีสูบน้ำด้วยไฟฟ้า,"นายก อบต.ที่ได้รับการถ่ายโอน
1.ดำเนินการเกี่ยวกับการเก็บเงินค่าไฟฟ้าจากเกษตรกรผู้ใช้น้ำให้เป็นไปตามมติคณะรมต. 
2.ให้เจ้าหน้าที่ที่เกี่ยวข้องกับการพัสดุและบัญชีศึกษาแนวทางในการปฏิบัติที่ถูกต้องเกี่ยวกับการบันทึกทะเบียนทรัพย์สินและการบันทึกบัญชีในงบทรัพย์สิ","1.การไม่ให้การสนับสนุนค่าไฟฟ้าแก่กลุ่มผู้ใช้น้ำ 
โดยไม่เรียกเก็บจากเกษตรกรเพียงหน่วยละ 60 สตางคฺ์ 
ทำให้เกษตรกรผู้ใช้น้ำเสียโอกาสและไม่ได้รับความเป็นธรรมในการได้รับความช่วยเหลือจากภาครัฐ
2.เจ้าหน้าที่ที่เกี่ยวข้องกับการพัสดุและบัญชีไม่ทราบแนวทางในการปฏิบั"
FL-1163,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,กรมที่ดิน,การดูดทรายในที่ดินของรัฐ แม่น้ำโขง,2560,รวมทั้งความไม่ชัดเจนในข้อกฎหมายเกี่ยวกับการดำเนินการกับผู้ประกอบการ และตรวจสอบการดูดทรายของหน่วยงานที่เกี่ยวข้องไม่มี ไม่มีการกำหนดผู้รับผิดชอบในการตรวจตรา,ผู้ที่ได้รับอนุญาตให้ดูดทรายหรือผู้ประกอบการไม่ปฏิบัติให้เป็นไปตามกฎหมาย และระเบียบที่เกี่ยวข้อง,"1.ให้รัฐมนตรีว่าการกระทรวงมหาดไทย ดังนี้
	1.1 พิจารณาทบทวนปรับปรุงระเบียบกระทรวงมหาดไทย ว่าด้วยการอนุญาตให้
ดูดทราย พ.ศ. 2546 ให้สอดคล้องกับสถานการณ์ปัจจุบัน โดยกำหนดให้มีผู้รับผิดชอบ
ตรวจตรา ควบคุม ดูแลให้การดำเนินการดูดทรายเป็นไปตามกฎหมายและระเบียบที่กำ","ทำให้ปรากฏว่า ผู้ที่ได้รับอนุญาตให้ดูดทรายมีการไม่ปฏิบัติตามเงื่อนไขการอนุญาต
ให้ดูดทราย และจากสภาพปัญหาที่มีผู้ประกอบกิจการโรงงานดูดทรายมีการใช้เครื่องจักร
ที่มีกำลังแรงม้าเกินกว่าที่ขออนุญาต และประกอบกิจการโรงงานดูดทรายโดยที่ใบอนุญาต
หมดอายุ
"
FL-1164,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,กรมอุตสาหกรรมพื้นฐานและการเหมืองแร่,การตรวจสอบการดำเนินงานการจัดเก็บรายได้ค่าภาคหลวงแร่,2560,กระทรวงอุตสาหกรรมขาดการทบทวนปรับปรุงระเบียบและแนวปฏิบัติเกี่ยวกับแร่ที่ได้รับการยกเว้นตามมาตรา 103 ทวิ พ.ศ. 2531 ให้สอดคล้องกับภารกิจและบุคลากรของหน่วยงานที่รับผิดชอบในปัจจุบัน รวมทั้งขาดความชัดเจนในหน้าที่ความรับผิดชอบระหว่างหน่วยงานหลักที่เกี่ยวข้อง,ขาดการควบคุมตรวจสอบการประกอบกิจการเหมืองแร่ให้เป็นไปตามระเบียบ ตรวจสอบการประกอบกิจการเหมืองแร่ไม่เป็นไปตามกฎหมาย และสำนักงานพื้นฐานและการเหมืองแร่เขต,"     1. การควบคุม ตรวจสอบการประกอบกิจการเหมืองแร่ไม่เป็นไปตามกฎหมาย 
ระเบียบ
ที่กำหนด
      1.1 สั่งการให้อธิบดีกรมอุตสาหกรรมพื้นฐานและการเหมืองแร่ 
พิจารณาทบทวนระเบียบ
กรมทรัพยากรธรณีว่าด้วยการปฏิบัติเกี่ยวกับแร่ที่ได้รับการยกเว้นตามมาตรา 103 
ทวิ พ.ศ. 2","การควบคุม ตรวจสอบกิจการเหมืองแร่ไม่เป็นไปตามกฎหมาย ระเบียบที่กำหนด 
ส่งผลให้
ผู้ถือประทานบัตรอาจมีการทำเหมืองไม่เป็นไปตามเงื่อนไขการอนุญาตแนบท้ายประทานบัตร 
หรือมีการดำเนินการอื่นใดที่ไม่ถูกต้องตามกฎหมายและระเบียบที่เกี่ยวข้องกับการประกอบการเหมืองแร่ 
รวม"
FL-1176,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ)                                                      ,กรมประมง,การบริหารจัดการบึงบอระเพ็ด จังหวัดนครสวรรค์,2560,กรมประมงไม่มีการแต่งตั้งหรือมอบหมายเจ้าหน้าที่หรือหน่วยงานรับผิดชอบควบคุมดูแล ยึดถือและดำเนินการตามภารกิจหน้าที่และกฎหมายของหน่วยงานตนเองเป็นหลัก ไม่ตระหนักถึงความสำคัญหรือละเ,การดำเนินการในพื้นที่บึงบอระเพ็ดของหน่วยงานต่าง ๆ ไม่เป็นไปตามกฎหมายและ มติคณะรัฐมนตรีที่เกี่ยวข้อง,"ให้อธิบดีกรมประมง พิจารณาดำเนินการตามข้อเสนอแนะดังนี้
	1.สั่งการให้สำรวจอาคารหรือสิ่งปลูกสร้างของกรมประมงในพื้นที่บึงบอระเพ็ด 
โดยระบุประเภทและจำนวนอาคารหรือสิ่งปลูกสร้าง พร้อมทั้งระบุสภาพความพร้อมต่อการใช้
ประโยชน์ ให้ดำเนินการวางแผนการนำอาคารหรือสิ่งปลู","ทำให้มีประชาชนบุกรุกหรือครอบครองทำประโยชน์ในพื้นที่บึงบอระเพ็ด จำนวน 5,653 แปลง
รวมพื้นที่จำนวน 65,409 ไร่ 3 งาน 92 ตารางวา และหน่วยงานราชการต่าง ๆ มีการใช้
ประโยชน์พื้นที่บึงบอระเพ็ดอย่างไม่ถูกต้องตามกฎกระทรวงว่าด้วยหลักเกณฑ์และวิธีการ
ปกครอง ดูแล บำรุงร"
FL-1218,ด้านระเบียบข้อบังคับ กฎหมาย(มติครม.พ.ร.ก. ฯลฯ) อื่นๆ                                                ,สำนักงานธนารักษ์พื้นที่ขอนแก่น,การตรวจสอบการดำเนินงานการบริหารจัดการที่ราชพัสดุของสำนักงานธนารักษ์พื้นที่ขอนแก่น,2560,สาเหตุเนื่องจากการสำรวจข้อมูลเกี่ยวกับการบริหารจัดการที่ราชพัสดุยังไม่สมบูรณ์ ทำให้ระบบฐานข้อมูลทางทะเบียนไม่ถูกต้อง ในการบริหารจัดการที่ราชพัสดุได้อย่างเหมาะสม,การบริหารจัดการที่ราชพัสดุไม่เป็นไปตามกฎหมาย และระเบียบ,"   1.	กรณีการปฏิบัติไม่เป็นไปตามกฎหมาย ระเบียบและเงื่อนไขของสัญญา 
ทั้งการใช้ประโยชน์ในที่ราชพัสดุ การต่ออายุสัญญาเช่า 
การจัดเก็บค่าเช่าค้างชำระ ให้เร่งรัดดำเนินการให้ถูกต้องครบถ้วนโดยเร็ว 
และให้ผู้ใช้ที่ราชพัสดุจัดทำรายงานเกี่ยวกับการปกครอง ดูแล บำรุงร","  การบริหารจัดการที่ราชพัสดุไม่เป็นไปตามกฎหมาย และระเบียบ 
ทำให้สูญเสียรายได้จากค่าเช่า ค่าธรรมเนียม 
และค่าปรับที่ควรจะได้รับเพิ่มขึ้น การจัดเก็บรายได้ต่ำกว่าความเป็นจริง 
ส่งผลให้มีรายได้
ไม่เป็นไปตามที่รัฐควรจะได้รับ 
เสียโอกาสในการนำรายได้ดังกล่าวมาบร"
